when,email,company,domain,vendor,lawful_basis,evidence_link,optout_at,status
2025-10-14T00:00:00Z,alexa@acme.com,Acme,acme.com,vendor.com,LI,https://www.cg-alert.com/reports/2025-10/vendor.com/,,
2025-10-15T05:40:49.257Z,manningtopps@gmail.com,Your Co,gmail.com,slack.com,LI,https://www.cg-alert.com/updates/?q=slack.com,,dry
2025-10-15T05:40:49.258Z,procurement@asana.com,Asana,asana.com,okta.com,LI,https://www.cg-alert.com/reports/2025-10/okta.com/,,dry
2025-10-15T05:40:49.258Z,security@auth0.com,auth0,auth0,auth0.com,LI,https://www.cg-alert.com/updates/?q=auth0.com,,dry
2025-10-15T05:53:32.189Z,"compliance@auth0.com","auth0","auth0","auth0.com",LI,"https://www.cg-alert.com/updates/?q=auth0.com",,dry
2025-10-15T05:53:32.189Z,"privacy@auth0.com","auth0","auth0","auth0.com",LI,"https://www.cg-alert.com/updates/?q=auth0.com",,dry
2025-10-15T05:53:32.189Z,"legal@auth0.com","auth0","auth0","auth0.com",LI,"https://www.cg-alert.com/updates/?q=auth0.com",,dry
2025-10-15T05:54:51.453Z,"security@cloudflare.com","cloudflare","cloudflare","cloudflare.com",LI,"https://www.cg-alert.com/reports/2025-10/cloudflare.com/",,sent
2025-10-15T05:54:51.940Z,"compliance@cloudflare.com","cloudflare","cloudflare","cloudflare.com",LI,"https://www.cg-alert.com/reports/2025-10/cloudflare.com/",,sent
2025-10-15T05:54:52.417Z,"privacy@cloudflare.com","cloudflare","cloudflare","cloudflare.com",LI,"https://www.cg-alert.com/reports/2025-10/cloudflare.com/",,sent
2025-10-15T05:54:52.960Z,"legal@cloudflare.com","cloudflare","cloudflare","cloudflare.com",LI,"https://www.cg-alert.com/reports/2025-10/cloudflare.com/",,sent
2025-10-15T05:54:53.527Z,"security@datadoghq.com","datadog","datadoghq","datadoghq.com",LI,"https://www.cg-alert.com/reports/2025-10/datadoghq.com/",,sent
2025-10-15T05:54:54.053Z,"compliance@datadoghq.com","datadog","datadoghq","datadoghq.com",LI,"https://www.cg-alert.com/reports/2025-10/datadoghq.com/",,sent
2025-10-15T05:54:54.594Z,"privacy@datadoghq.com","datadog","datadoghq","datadoghq.com",LI,"https://www.cg-alert.com/reports/2025-10/datadoghq.com/",,sent
2025-10-15T05:54:55.123Z,"legal@datadoghq.com","datadog","datadoghq","datadoghq.com",LI,"https://www.cg-alert.com/reports/2025-10/datadoghq.com/",,sent
2025-10-15T06:19:55.430Z,cto@cloudflare.com,cloudflare,cloudflare,cloudflare.com,LI,https://www.cg-alert.com/reports/2025-10/cloudflare.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T06:19:55.430Z,ciso@cloudflare.com,cloudflare,cloudflare,cloudflare.com,LI,https://www.cg-alert.com/reports/2025-10/cloudflare.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T06:19:55.431Z,cto@datadoghq.com,datadog,datadoghq,datadoghq.com,LI,https://www.cg-alert.com/reports/2025-10/datadoghq.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T06:35:15.632Z,security@github.com,github,github,github.com,LI,https://www.cg-alert.com/updates/?q=github.com?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T06:35:15.633Z,compliance@github.com,github,github,github.com,LI,https://www.cg-alert.com/updates/?q=github.com?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T06:35:15.633Z,privacy@github.com,github,github,github.com,LI,https://www.cg-alert.com/updates/?q=github.com?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T06:42:13.711Z,security@notion.so,notion,notion,notion.so,LI,https://www.cg-alert.com/reports/2025-10/notion.so/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T06:42:13.711Z,compliance@notion.so,notion,notion,notion.so,LI,https://www.cg-alert.com/reports/2025-10/notion.so/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T06:42:13.711Z,privacy@notion.so,notion,notion,notion.so,LI,https://www.cg-alert.com/reports/2025-10/notion.so/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T06:57:09.005Z,security@slack.com,slack,slack,slack.com,LI,https://www.cg-alert.com/updates/?q=slack.com?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T07:03:44.532Z,security@snowflake.com,snowflake,snowflake,snowflake.com,LI,https://www.cg-alert.com/reports/2025-10/snowflake.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T07:03:44.532Z,compliance@snowflake.com,snowflake,snowflake,snowflake.com,LI,https://www.cg-alert.com/reports/2025-10/snowflake.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T07:27:26.810Z,security@stripe.com,stripe,stripe,stripe.com,LI,https://www.cg-alert.com/reports/2025-10/stripe.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T07:54:47.506Z,security@twilio.com,twilio,twilio,twilio.com,LI,https://www.cg-alert.com/reports/2025-10/twilio.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T10:13:14.487Z,procurement@asana.com,Asana,asana.com,okta.com,LI,https://www.cg-alert.com/reports/2025-10/okta.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T10:13:14.487Z,cto@auth0.com,auth0,auth0,auth0.com,LI,https://www.cg-alert.com/updates/?q=auth0.com&utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T10:13:14.487Z,ciso@auth0.com,auth0,auth0,auth0.com,LI,https://www.cg-alert.com/updates/?q=auth0.com&utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-15T10:14:17.406Z,procurement@asana.com,Asana,asana.com,okta.com,LI,https://www.cg-alert.com/reports/2025-10/okta.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T10:14:25.586Z,ciso@datadoghq.com,datadog,datadoghq,datadoghq.com,LI,https://www.cg-alert.com/reports/2025-10/datadoghq.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T10:14:30.738Z,cto@github.com,github,github,github.com,LI,https://www.cg-alert.com/updates/?q=github.com&utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T10:14:39.120Z,ciso@github.com,github,github,github.com,LI,https://www.cg-alert.com/updates/?q=github.com&utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T10:14:46.977Z,legal@notion.so,notion,notion,notion.so,LI,https://www.cg-alert.com/reports/2025-10/notion.so/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T10:14:51.636Z,cto@notion.so,notion,notion,notion.so,LI,https://www.cg-alert.com/reports/2025-10/notion.so/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T10:14:58.397Z,ciso@notion.so,notion,notion,notion.so,LI,https://www.cg-alert.com/reports/2025-10/notion.so/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T10:15:05.417Z,compliance@slack.com,slack,slack,slack.com,LI,https://www.cg-alert.com/updates/?q=slack.com&utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:31:45.294Z,privacy@snowflake.com,snowflake,snowflake,snowflake.com,LI,https://www.cg-alert.com/reports/2025-10/snowflake.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:31:50.932Z,legal@snowflake.com,snowflake,snowflake,snowflake.com,LI,https://www.cg-alert.com/reports/2025-10/snowflake.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:31:58.390Z,cto@snowflake.com,snowflake,snowflake,snowflake.com,LI,https://www.cg-alert.com/reports/2025-10/snowflake.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:32:02.348Z,ciso@snowflake.com,snowflake,snowflake,snowflake.com,LI,https://www.cg-alert.com/reports/2025-10/snowflake.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:32:08.721Z,compliance@stripe.com,stripe,stripe,stripe.com,LI,https://www.cg-alert.com/reports/2025-10/stripe.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:32:17.383Z,privacy@stripe.com,stripe,stripe,stripe.com,LI,https://www.cg-alert.com/reports/2025-10/stripe.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:32:21.301Z,legal@stripe.com,stripe,stripe,stripe.com,LI,https://www.cg-alert.com/reports/2025-10/stripe.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:32:25.088Z,cto@stripe.com,stripe,stripe,stripe.com,LI,https://www.cg-alert.com/reports/2025-10/stripe.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:32:33.575Z,ciso@stripe.com,stripe,stripe,stripe.com,LI,https://www.cg-alert.com/reports/2025-10/stripe.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:32:37.618Z,compliance@twilio.com,twilio,twilio,twilio.com,LI,https://www.cg-alert.com/reports/2025-10/twilio.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:32:44.806Z,privacy@twilio.com,twilio,twilio,twilio.com,LI,https://www.cg-alert.com/reports/2025-10/twilio.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:32:49.389Z,legal@twilio.com,twilio,twilio,twilio.com,LI,https://www.cg-alert.com/reports/2025-10/twilio.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:32:57.451Z,cto@twilio.com,twilio,twilio,twilio.com,LI,https://www.cg-alert.com/reports/2025-10/twilio.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-15T16:33:03.197Z,ciso@twilio.com,twilio,twilio,twilio.com,LI,https://www.cg-alert.com/reports/2025-10/twilio.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,sent
2025-10-17T08:06:23.866Z,info@auth0.com,auth0,auth0,auth0.com,LI,https://www.cg-alert.com/updates/?q=auth0.com&utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-17T08:06:23.867Z,info@cloudflare.com,cloudflare,cloudflare,cloudflare.com,LI,https://www.cg-alert.com/reports/2025-10/cloudflare.com/?utm_source=email&utm_medium=triggered&utm_campaign=cp_2025-10,,dry
2025-10-27T18:21:52.928Z,security@globex.com,p1
2025-10-27T18:21:52.928Z,compliance@globex.com,p1
2025-10-27T18:21:52.928Z,privacy@globex.com,p1
2025-10-27T18:21:52.928Z,legal@globex.com,p1
2025-10-27T18:21:52.928Z,cto@globex.com,p1
2025-10-27T18:21:52.928Z,ciso@globex.com,p1
2025-10-27T18:21:52.928Z,info@globex.com,p1
2025-10-27T18:21:52.928Z,security@atlassian.com,p1
2025-10-27T18:21:52.928Z,compliance@atlassian.com,p1
2025-10-27T18:21:52.928Z,privacy@atlassian.com,p1
2025-10-27T18:21:52.928Z,legal@atlassian.com,p1
2025-10-27T18:21:52.928Z,cto@atlassian.com,p1
2025-10-27T18:21:52.928Z,ciso@atlassian.com,p1
2025-10-27T18:21:52.928Z,info@atlassian.com,p1
2025-10-27T18:21:52.928Z,security@_seed.com,p1
2025-10-27T18:21:52.928Z,compliance@_seed.com,p1
2025-10-27T18:21:52.928Z,privacy@_seed.com,p1
2025-10-27T18:21:52.928Z,legal@_seed.com,p1
2025-10-27T18:21:52.928Z,cto@_seed.com,p1
2025-10-27T18:21:52.928Z,ciso@_seed.com,p1
2025-10-27T18:21:52.928Z,info@_seed.com,p1
2025-10-27T18:21:52.928Z,security@acme.com,p1
2025-10-27T18:21:52.928Z,compliance@acme.com,p1
2025-10-27T18:21:52.928Z,privacy@acme.com,p1
2025-10-27T18:21:52.928Z,legal@acme.com,p1
2025-10-27T18:21:52.928Z,cto@acme.com,p1
2025-10-27T18:21:52.928Z,ciso@acme.com,p1
2025-10-27T18:21:52.928Z,info@acme.com,p1
2025-10-27T18:21:52.928Z,cto@auth0.com,p1
2025-10-27T18:21:52.928Z,ciso@auth0.com,p1
2025-10-27T18:21:52.928Z,info@auth0.com,p1
2025-10-27T18:21:52.928Z,cto@cloudflare.com,p1
2025-10-27T18:21:52.928Z,ciso@cloudflare.com,p1
2025-10-27T18:21:52.928Z,info@cloudflare.com,p1
2025-10-27T18:21:52.928Z,cto@datadoghq.com,p1
2025-10-27T18:21:52.928Z,ciso@datadoghq.com,p1
2025-10-27T18:21:52.928Z,info@datadoghq.com,p1
2025-10-27T18:21:52.928Z,legal@github.com,p1
2025-10-27T18:21:52.928Z,ciso@github.com,p1
2025-10-27T18:21:52.928Z,info@github.com,p1
2025-10-27T18:21:52.928Z,cto@notion.so,p1
2025-10-27T18:21:52.928Z,ciso@notion.so,p1
2025-10-27T18:21:52.928Z,info@notion.so,p1
2025-10-27T18:21:52.928Z,cto@slack.com,p1
2025-10-27T18:21:52.928Z,ciso@slack.com,p1
2025-10-27T18:21:52.928Z,info@slack.com,p1
2025-10-27T18:21:52.928Z,cto@snowflake.com,p1
2025-10-27T18:21:52.928Z,ciso@snowflake.com,p1
2025-10-27T18:21:52.928Z,info@snowflake.com,p1
2025-10-27T18:21:52.928Z,cto@stripe.com,p1
2025-10-27T18:21:52.928Z,ciso@stripe.com,p1
2025-10-27T18:21:52.928Z,info@stripe.com,p1
2025-10-27T18:21:52.928Z,cto@twilio.com,p1
2025-10-27T18:21:52.928Z,ciso@twilio.com,p1
2025-10-27T18:21:52.928Z,info@twilio.com,p1
2025-10-27T18:21:52.928Z,security@adyen.com,p1
2025-10-27T18:21:52.928Z,compliance@adyen.com,p1
2025-10-27T18:21:52.928Z,privacy@adyen.com,p1
2025-10-27T18:21:52.928Z,legal@adyen.com,p1
2025-10-27T18:21:52.928Z,cto@adyen.com,p1
2025-10-27T18:21:52.928Z,ciso@adyen.com,p1
2025-10-27T18:21:52.928Z,info@adyen.com,p1
2025-10-27T18:21:52.928Z,security@algolia.com,p1
2025-10-27T18:21:52.928Z,compliance@algolia.com,p1
2025-10-27T18:21:52.928Z,privacy@algolia.com,p1
2025-10-27T18:21:52.928Z,legal@algolia.com,p1
2025-10-27T18:21:52.928Z,cto@algolia.com,p1
2025-10-27T18:21:52.928Z,ciso@algolia.com,p1
2025-10-27T18:21:52.928Z,info@algolia.com,p1
2025-10-27T18:21:52.928Z,security@asana.com,p1
2025-10-27T18:21:52.928Z,compliance@asana.com,p1
2025-10-27T18:21:52.928Z,privacy@asana.com,p1
2025-10-27T18:21:52.928Z,legal@asana.com,p1
2025-10-27T18:21:52.928Z,cto@asana.com,p1
2025-10-27T18:21:52.928Z,ciso@asana.com,p1
2025-10-27T18:21:52.928Z,info@asana.com,p1
2025-10-27T18:21:52.928Z,security@aws.amazon.com,p1
2025-10-27T18:21:52.928Z,compliance@aws.amazon.com,p1
2025-10-27T18:21:52.928Z,privacy@aws.amazon.com,p1
2025-10-27T18:21:52.928Z,legal@aws.amazon.com,p1
2025-10-27T18:21:52.928Z,cto@aws.amazon.com,p1
2025-10-27T18:21:52.928Z,ciso@aws.amazon.com,p1
2025-10-27T18:21:52.928Z,info@aws.amazon.com,p1
2025-10-27T18:21:52.928Z,security@bitbucket.org,p1
2025-10-27T18:21:52.928Z,compliance@bitbucket.org,p1
2025-10-27T18:21:52.928Z,privacy@bitbucket.org,p1
2025-10-27T18:21:52.928Z,legal@bitbucket.org,p1
2025-10-27T18:21:52.928Z,cto@bitbucket.org,p1
2025-10-27T18:21:52.928Z,ciso@bitbucket.org,p1
2025-10-27T18:21:52.928Z,info@bitbucket.org,p1
2025-10-27T18:21:52.928Z,security@box.com,p1
2025-10-27T18:21:52.928Z,compliance@box.com,p1
2025-10-27T18:21:52.928Z,privacy@box.com,p1
2025-10-27T18:21:52.928Z,legal@box.com,p1
2025-10-27T18:21:52.928Z,cto@box.com,p1
2025-10-27T18:21:52.928Z,ciso@box.com,p1
2025-10-27T18:21:52.928Z,info@box.com,p1
2025-10-27T18:21:52.928Z,security@braintreepayments.com,p1
2025-10-27T18:21:52.928Z,compliance@braintreepayments.com,p1
2025-10-27T18:21:52.928Z,privacy@braintreepayments.com,p1
2025-10-27T18:21:52.928Z,legal@braintreepayments.com,p1
2025-10-27T18:21:52.928Z,cto@braintreepayments.com,p1
2025-10-27T18:21:52.928Z,ciso@braintreepayments.com,p1
2025-10-27T18:21:52.928Z,info@braintreepayments.com,p1
2025-10-27T18:21:52.928Z,security@canva.com,p1
2025-10-27T18:21:52.928Z,compliance@canva.com,p1
2025-10-27T18:21:52.928Z,privacy@canva.com,p1
2025-10-27T18:21:52.928Z,legal@canva.com,p1
2025-10-27T18:21:52.928Z,cto@canva.com,p1
2025-10-27T18:21:52.928Z,ciso@canva.com,p1
2025-10-27T18:21:52.928Z,info@canva.com,p1
2025-10-27T18:21:52.928Z,security@chargebee.com,p1
2025-10-27T18:21:52.928Z,compliance@chargebee.com,p1
2025-10-27T18:21:52.928Z,privacy@chargebee.com,p1
2025-10-27T18:21:52.928Z,legal@chargebee.com,p1
2025-10-27T18:21:52.928Z,cto@chargebee.com,p1
2025-10-27T18:21:52.928Z,ciso@chargebee.com,p1
2025-10-27T18:21:52.928Z,info@chargebee.com,p1
2025-10-27T18:21:52.928Z,security@checkout.com,p1
2025-10-27T18:21:52.928Z,compliance@checkout.com,p1
2025-10-27T18:21:52.928Z,privacy@checkout.com,p1
2025-10-27T18:21:52.928Z,legal@checkout.com,p1
2025-10-27T18:21:52.928Z,cto@checkout.com,p1
2025-10-27T18:21:52.928Z,ciso@checkout.com,p1
2025-10-27T18:21:52.928Z,info@checkout.com,p1
2025-10-27T18:21:52.928Z,security@confluent.io,p1
2025-10-27T18:21:52.928Z,compliance@confluent.io,p1
2025-10-27T18:21:52.928Z,privacy@confluent.io,p1
2025-10-27T18:21:52.928Z,legal@confluent.io,p1
2025-10-27T18:21:52.928Z,cto@confluent.io,p1
2025-10-27T18:21:52.928Z,ciso@confluent.io,p1
2025-10-27T18:21:52.928Z,info@confluent.io,p1
2025-10-27T18:21:52.928Z,security@contentful.com,p1
2025-10-27T18:21:52.928Z,compliance@contentful.com,p1
2025-10-27T18:21:52.928Z,privacy@contentful.com,p1
2025-10-27T18:21:52.928Z,legal@contentful.com,p1
2025-10-27T18:21:52.928Z,cto@contentful.com,p1
2025-10-27T18:21:52.928Z,ciso@contentful.com,p1
2025-10-27T18:21:52.928Z,info@contentful.com,p1
2025-10-27T18:21:52.928Z,security@domain.com,p1
2025-10-27T18:21:52.928Z,compliance@domain.com,p1
2025-10-27T18:21:52.928Z,privacy@domain.com,p1
2025-10-27T18:21:52.928Z,legal@domain.com,p1
2025-10-27T18:21:52.928Z,cto@domain.com,p1
2025-10-27T18:21:52.928Z,ciso@domain.com,p1
2025-10-27T18:21:52.928Z,info@domain.com,p1
2025-10-27T18:21:52.928Z,security@dropbox.com,p1
2025-10-27T18:21:52.928Z,compliance@dropbox.com,p1
2025-10-27T18:21:52.928Z,privacy@dropbox.com,p1
2025-10-27T18:21:52.928Z,legal@dropbox.com,p1
2025-10-27T18:21:52.928Z,cto@dropbox.com,p1
2025-10-27T18:21:52.928Z,ciso@dropbox.com,p1
2025-10-27T18:21:52.928Z,info@dropbox.com,p1
2025-10-27T18:21:52.928Z,security@duo.com,p1
2025-10-27T18:21:52.928Z,compliance@duo.com,p1
2025-10-27T18:21:52.928Z,privacy@duo.com,p1
2025-10-27T18:21:52.928Z,legal@duo.com,p1
2025-10-27T18:21:52.928Z,cto@duo.com,p1
2025-10-27T18:21:52.928Z,ciso@duo.com,p1
2025-10-27T18:21:52.928Z,info@duo.com,p1
2025-10-27T18:21:52.928Z,security@elastic.co,p1
2025-10-27T18:21:52.928Z,compliance@elastic.co,p1
2025-10-27T18:21:52.928Z,privacy@elastic.co,p1
2025-10-27T18:21:52.928Z,legal@elastic.co,p1
2025-10-27T18:21:52.928Z,cto@elastic.co,p1
2025-10-27T18:21:52.928Z,ciso@elastic.co,p1
2025-10-27T18:21:52.928Z,info@elastic.co,p1
2025-10-27T18:21:52.928Z,security@fastly.com,p1
2025-10-27T18:21:52.928Z,compliance@fastly.com,p1
2025-10-27T18:21:52.928Z,privacy@fastly.com,p1
2025-10-27T18:21:52.928Z,legal@fastly.com,p1
2025-10-27T18:21:52.928Z,cto@fastly.com,p1
2025-10-27T18:21:52.928Z,ciso@fastly.com,p1
2025-10-27T18:21:52.928Z,info@fastly.com,p1
2025-10-27T18:21:52.928Z,security@figma.com,p1
2025-10-27T18:21:52.928Z,compliance@figma.com,p1
2025-10-27T18:21:52.928Z,privacy@figma.com,p1
2025-10-27T18:21:52.928Z,legal@figma.com,p1
2025-10-27T18:21:52.928Z,cto@figma.com,p1
2025-10-27T18:21:52.928Z,ciso@figma.com,p1
2025-10-27T18:21:52.928Z,info@figma.com,p1
2025-10-27T18:21:52.928Z,security@freshworks.com,p1
2025-10-27T18:21:52.928Z,compliance@freshworks.com,p1
2025-10-27T18:21:52.928Z,privacy@freshworks.com,p1
2025-10-27T18:21:52.928Z,legal@freshworks.com,p1
2025-10-27T18:21:52.928Z,cto@freshworks.com,p1
2025-10-27T18:21:52.928Z,ciso@freshworks.com,p1
2025-10-27T18:21:52.928Z,info@freshworks.com,p1
2025-10-27T18:21:52.928Z,security@gitlab.com,p1
